"","1.BRAIN65","10.BRAIN26","11.BRAIN28","12.BRAIN33","3.BRAIN3","4.BRAIN6","5.BRAIN4","7.BRAIN17B","8.BRAIN19","9.BRAIN22","0.BRAIN35A","0.BRAIN35B","0.BRAIN37","0.BRAIN40","0.BRAIN42.D1","0.BRAIN49","0.BRAIN51","0.BRAIN63","0.BRAIN67","0.BRAIN69","0.BRAIN73","0.BRAIN75","1.BRAIN47","10.BRAIN38","11.BRAIN39","12.BRAIN72","2.BRAIN78","3.BRAIN79","4.BRAIN80","5.BRAIN84","6.BRAIN88","7.BRAIN82","8.BRAIN8","1.BRAIN12","10.14609.01.02.01","12.18404.01.15.01","2.14099.01.02.01","3.14329.01.02.01","4.13784.01.02.01","7.13836.01.02.01","9.11926.01.02.01","10.BRAIN205.A1.T.2.B4","12.BRAIN207.B2.T.2.B7","5.BRAIN56.B1.T.2.A5","7.BRAIN260.A2.T.2.A8","8.BRAIN259.B3.T.2.A9","9.BRAIN255.A2.T.2.B1","1.BRAIN261.B1.T.2.A7","10.BRAIN219.B1.T.2.C10","11.BRAIN224.C3.T.2.D1","12.BRAIN224.C6.T.2.D2","2.BRAIN207.B1.T.2.B8","5.BRAIN212.A2.T.2.C4","6.BRAIN215.B1.T.2.C5","7.BRAIN217.A2.T.2.C7","8.BRAIN217.A5.T.2.C8","9.BRAIN217.A6.T.2.C9","10.BRAIN250.B1.T.2.E12","3.BRAIN231.B1.T.2.D7","4.BRAIN234.A7.T.2.D10","5.BRAIN235.B1.T.2.D11","7.BRAIN236.A2.T.2.E1","8.BRAIN247.B5.T.2.E8","9.BRAIN247.B6.T.2.E10","1.BRAIN17B","10.BRAIN252.T.1.H3","11.BRAIN205.A1.T.2.B4","12.BRAIN207.B2.T.2.B7.dup","2.BRAIN19","3.BRAIN33","4.BRAIN37","5.BRAIN221.T.1.F8","7.BRAIN228.T.1.F12","8.BRAIN235.T.1.G5","9.BRAIN250.T.1.H2"
"DUSP6",8.74849565791058,8.66297135013659,9.34971663725458,11.5032799986534,9.55684428076265,9.65082466377016,8.65440306345319,10.2128661196331,10.4946259929581,9.32060462940927,9.88361692996784,9.63721342017527,8.53114066277894,10.3705777894406,9.39785368091643,7.28782229739742,9.15160096920478,8.89699837919043,9.77267065583304,10.0019649845444,10.4815567538051,9.73954240117633,8.43788091134043,11.0050669561483,9.64939037238699,8.66010578317839,9.85183374912807,9.82838494715933,10.6225044088828,9.73638972562191,8.18495037319262,8.04804219383978,7.72643480689584,8.37750208630847,9.18724985337689,7.99121186964967,11.1798533518034,9.80230233812325,8.79036457417254,11.0130411015298,8.23537713908772,8.43989584983468,8.94060726679747,8.71646975951276,10.095515104028,9.4450529513246,10.8487841420899,8.9382575613083,9.73881300794167,1.6678057512215,8.98999531427942,9.78780639520887,9.60276285333747,8.98729424661091,9.82960329527793,10.4835015907846,10.5213043400137,9.99248547569893,10.6437268539868,9.17609991814199,10.4570864833342,8.80211787485177,9.36276310820526,9.31045969697434,10.1991652180625,9.30145771594981,8.34867297375722,8.9020526715845,10.465461757733,11.5532194774793,8.67507168290017,9.11957586015396,11.0898343094512,10.1666136604212,8.33257990549923
"E2F7",6.32729541948324,8.35691464789211,8.11299893188618,6.63749460637458,5.68742839057279,7.85301351438343,7.78089159246295,7.04521666289105,3.96458970274056,8.58363903524306,6.16277100116491,7.49123411435799,8.46555232115136,7.91000615095665,8.27158990827026,5.48046737533982,7.09343794364665,5.46544579312857,7.62349123595434,8.32229805987636,7.69931028033805,5.5277972240394,8.12781297166313,5.57973447614159,8.45008156416359,8.33817768829102,5.77288240773325,9.27178100159189,5.7827280091328,8.9844848481323,8.12066124483764,-2.28846436597047,5.74915488339592,7.79253958558732,7.14248840237014,6.09699046668404,7.29406050665819,6.30376566578565,5.40176543963989,5.93512881492336,1.67008461850669,7.09594144861732,5.81791054286445,1.35014754526694,6.05233588582839,4.84048589266393,4.14096489358317,1.50362933367158,6.34649558516291,1.6678057512215,1.70459309541717,6.55807199853125,7.97417342021606,9.10233275487712,7.93463586704523,7.70138783355001,7.42728242755651,3.15118322171799,5.13628456329303,4.29400035910147,6.08896116011632,1.59266450922282,3.53367466420037,5.13909559811505,7.34089332767413,6.24730902906563,6.88722500952142,6.31999006136914,4.48720769844932,6.92928574524531,8.62138381200618,0.701723345268064,0.969596432109191,5.27055933661853,2.94966118072272
"EIF2C4",8.2196199019571,8.27240835192314,8.58012494231348,8.24391021676205,7.4188344593971,7.98039282085965,8.33391120068135,8.23658218860687,8.3873794777436,8.87016179399922,8.24077351316619,8.67886111753376,9.23404442087151,9.03030038467436,9.49146673168792,7.90673213004192,8.0470450381622,7.66872939151731,8.70191788291116,9.16033058021297,8.46115054314328,7.67873912211414,8.65247496211647,7.99477197542043,9.76128325245789,9.48113564213307,8.40979698808913,9.37832006288057,7.96715258027023,9.21223050396296,8.8894150963835,7.70163959788703,8.53051459692058,8.65356317243851,7.5037107982931,7.65810622545083,6.80335873744727,7.81699241290789,6.576016366485,7.24935665112914,7.72969947480392,8.45619766216378,8.15646931229593,8.26901078254154,8.24727509442403,7.56881256855627,7.22275898474682,7.38627238303342,7.48227236419338,7.19136770727852,7.16402471405447,9.14303449925241,9.14409842165837,9.52786262797361,8.88940661305223,8.58379649526288,8.32465922016585,7.81414823444042,6.88283620628843,7.94169861517059,8.03352217369089,7.84059202266641,7.87885811138803,7.4730677287074,8.4814615260569,6.13541614899473,8.73522191607637,8.24415864840949,8.34836061506177,8.1923201510791,9.23567497799292,6.65591965565494,7.17904979773814,7.95047024139495,7.70939808254758
"EIF2S3",11.913492575856,11.8194996995683,11.1841457788503,11.4226807090711,11.7046650954981,11.9740289153448,11.4410827242291,12.1718662229912,11.0476563139536,11.5532653861995,11.2912904853898,11.2480992659619,11.6261273544111,11.6764630418323,11.3734695222895,11.1286451710646,11.360461633194,11.1622303407285,11.352171843884,11.6956444579624,11.0999010085106,11.191041369014,11.5124768218985,11.6002514934821,11.2095793716822,11.7792774841561,11.4733221258743,11.0286173018916,11.0443955792027,11.1786375320601,11.030227778394,10.9812467551723,11.5516712485171,11.5517823968423,11.4957676320996,11.2228908442344,11.169367044498,10.9259267844611,11.0224310994555,11.0269412509043,10.7133853728709,12.0023695678504,11.868626736498,11.5547186895161,11.2547318392533,10.4001055452706,10.9670896196606,11.3333520687576,11.3908897045214,12.1404965904643,11.8052554344224,11.5920193304546,11.1897702800437,10.8435044600135,11.2489743372202,11.0347932764873,10.9947833138795,10.9267020566536,11.8920623432021,11.8107509585688,11.0450030573493,10.8069836300236,11.0221173694967,10.8816117879711,12.1461375031359,11.4916432777852,12.0688168997324,11.9607141173921,11.0463610128209,11.436627348844,11.7052222953509,12.0653105917926,11.3779261728766,11.2723983362823,11.1626549040569
"ELOVL5",7.05633409787782,7.45750223183662,6.84571505305103,6.63749460637458,4.68742839057279,8.02047026023499,7.9212642488275,8.00895311890427,5.46416071223108,8.13915775807174,6.84251172663817,7.43678633033561,8.23895991128563,8.26418844484864,7.72139282570978,5.91342678261593,7.73217170080878,6.99887799320964,6.54906639482779,8.34760914840555,7.93656066040161,5.5277972240394,7.4648479589407,6.91760411489797,9.04096889884185,7.29753570379368,6.69888182628947,8.36357347751138,7.95265301057511,7.6812068103526,6.99479828885638,4.86128275353421,7.28831369450396,9.14937329542288,7.46822171357448,6.67404776931985,6.32187235667586,7.44469079550541,6.2367061933694,6.55798792340304,7.04164348111866,6.95009058215386,6.69807077285845,7.35014754526694,5.16781310324832,4.41825289198088,7.68528540980698,6.71308269930053,6.71327791583454,4.25276825194266,6.40503281355827,9.56663401203468,8.34095575088768,8.8808176184816,7.18724290142869,6.87080060525469,6.35435090510266,5.8881488158842,4.45178638902096,5.72101050004639,6.33084975707856,5.49955510483134,5.72744640759705,5.30998015731864,8.33243174892593,5.5962573378867,7.404016007601,6.1737693205181,5.42447194310135,6.69077365854558,8.42384657935601,0.701723345268064,0.969596432109191,1.97777758739069,5.46750948558534
"ENO3",6.94482578266083,8.04050054567726,7.01422077740801,6.16176117540818,5.53130918865551,8.02047026023499,8.12856414502821,9.45062974328149,4.93949872177773,7.93156233866337,6.83414825370354,7.12866403497328,8.34306831462637,7.95933386332022,8.30635532643094,5.51609128507054,6.28151029179922,5.88994362165648,7.09387176907696,7.97785252842757,7.88234026940372,5.08419057256378,7.68724038027715,6.36400578508615,8.32940008174112,7.75321518756987,5.93638114001613,8.73599134285243,5.64522448538286,8.44440394609199,7.77107680704742,4.39803616121274,6.89890200290061,7.36765430035213,6.80006527732693,5.95415568851258,5.41842084503411,5.86703309540749,6.25840126446872,5.00473428240922,5.52806561363427,6.58532628935624,6.92855460654844,7.20812854039451,6.21033771989488,6.33663912642723,7.74977413625869,3.08859183439273,6.79900778986042,7.02535775583959,5.87451809685949,8.43254111644739,7.42668562491357,8.77248499669352,7.92121535128291,8.05522517639212,7.79717156089504,6.11054123722064,4.68882558632181,6.34904172265944,6.5874146675828,6.68012735047316,6.34102958625797,5.39201592618465,9.43874065107227,5.31050285555282,5.72283819162054,7.02176622707305,5.5764750365464,6.42449359320814,8.55849610605079,5.83100636221303,5.77695135416679,6.74331233375367,5.49022956208542
"EOMES",0.137470860603226,5.49814421633396,4.54909804669285,0.161761175408182,-0.597973828289455,1.83064570135497,5.65248586045891,5.29798273327101,-0.893391292387008,1.53924491588461,2.40788349900145,0.736346612194522,4.49871918508656,3.87187102206988,1.91403790365217,0.158539280452457,0.789657195469543,0.217518279684985,3.59910707732738,4.08708159818233,4.32775141772608,0.440334382789057,0.709960456777233,0.409809474699274,3.43215965616632,2.16825268684871,0.129026217958527,6.17374891863136,1.3232963904955,5.66790998773915,6.37759545113502,-2.28846436597047,0.749154883395925,1.17782974147211,4.46268353003305,2.81010931889588,-2.3889340770235,-1.76232352467212,5.38213663289096,-2.10379017436895,-1.65184347638067,0.395501730476223,5.38181142805778,1.35014754526694,-1.70255161633508,-1.22560329779384,0.234074297974651,1.50362933367158,0.0985680717193282,1.6678057512215,1.70459309541717,2.16575457575249,1.72624590677247,6.0043006719166,5.57206578766052,5.24425900078214,4.97797502619292,-0.0187417797243219,-1.35556853303665,-1.1978527372282,-0.888318763383601,1.59266450922282,-1.78825343068699,-2.244608694359,5.09296581423054,-2.4037426621133,0.864857196492966,5.33726805280098,-1.06738115322832,0.215040227579187,5.48524712402015,0.701723345268064,0.969596432109191,-0.344150507496673,-0.509770437914581
"EPB41",7.57209908823995,8.2316707265334,7.76700307703699,7.94312088893284,7.26621231636482,7.32249879768465,7.9527653920415,9.28720826167684,5.98925175697483,8.49344122627148,7.77420571324726,7.33625945438165,9.10537675690704,8.3591368489039,8.43759985970919,7.20293339981091,7.78965719546954,6.88994362165648,7.88114244509123,8.97785252842757,8.12476439556223,7.26051334520424,8.21775509697593,6.61926284032822,8.8449411815048,8.43503922754361,7.50406564930545,9.16243360540353,6.36769050985396,9.11759362982488,11.1810151516686,6.84852674610975,8.22488831436232,8.02331979241648,7.44313073261165,8.8457332286266,7.1385429290369,8.45320947507353,5.74690092568858,7.87777710753407,7.73186081609338,7.99541457266335,7.77008201777384,5.67207564015431,6.27472830716484,6.39644852166254,6.87793048774938,4.31098425572918,6.66842368005028,7.31166194099623,6.02652119030454,8.37520794138144,8.45416636133567,9.02110895960315,8.3328781237811,7.6781555273123,7.6262634622829,6.50482017633269,4.89235898040694,7.73288460033469,6.72639108073161,5.17762700994398,7.3436035299218,7.44713482481228,9.21075319233768,4.52699467544958,8.12224503918562,7.79044068096659,5.80298356635508,7.96992772974265,9.09010918217901,4.70172334526806,0.969596432109191,5.6100458028902,7.24511706424889
"ERCC8",8.82746883202267,9.69828383082328,9.1182932315557,8.70091998651621,8.68047562993103,9.68862669648254,9.55219630240117,9.60610502863334,8.64382710815159,9.85212787116896,9.08736359850689,9.33625945438165,9.76038675515645,9.43520350681949,10.0329789763757,8.7015711007077,8.8064654831561,8.76441273957262,9.27153241929888,9.65186621696586,9.40670275912091,8.85396231181323,9.37884544104348,8.92550931298332,9.64939037238699,9.67604732704741,8.55947876962406,9.86374689005081,9.11119894988693,9.69109961511104,9.36223114148284,8.31701515209119,9.63179793275776,9.38728310710106,9.00017075851822,8.33742992677292,8.05400941882523,8.80373051349897,7.85764799119612,8.19197876005156,7.86582591175314,9.3555036625443,9.25048270143581,9.51505447194263,9.28257875713182,8.4903586924613,9.18244152955933,9.29804520002168,9.27349375422001,9.83271267789719,9.49249565480861,10.263786658713,9.91112124968076,10.2943195188492,9.78090010370225,9.6557328217379,9.81475370859042,9.09500038632487,8.81059454960947,9.02494216563991,8.84977349623689,9.93696041713864,8.88328763602489,8.61181683426653,9.62867320014965,7.99926936146169,9.42327790976163,9.36701539619503,8.59261473920166,8.78489583591013,9.76756336300866,8.83100636221303,9.12946776888758,9.25576233469045,9.38049383910653
"ETHE1",8.05633409787782,8.09829312086979,8.67299451709076,7.99465118957292,7.17021049648747,7.22296312413373,8.21424097001874,10.0967245250239,7.42853680250035,8.76806360638049,8.28132761151682,8.47781359859567,9.45714008133516,8.96538290799302,8.92526515907543,7.35821162528882,8.33655165535718,7.87572976243678,8.71710428672584,9.31590028867821,9.07728568539535,7.76226247767642,8.80799253973776,7.30462723800722,9.50254898405772,9.16825268684871,7.85012540666571,9.79580073808774,7.93800623461071,9.43265873841889,8.86781746188577,7.17096725266682,8.2410079797256,8.62077323732084,7.26527445753312,7.90096274934699,7.43283990494707,7.40006780408478,6.51424016889831,7.51642965113854,7.11964599311993,8.66228827117112,7.69807077285845,7.57896623576282,7.25164469405179,6.79676451523461,8.14096489358317,7.02719128972859,8.59841395880253,6.52578674634908,7.56257409054475,9.23184376621026,8.68044221715935,9.57794785940992,9.59196534509823,8.95052779772543,9.17235307135977,7.33881022489376,8.27014031002782,7.86013898553098,7.86990445134312,7.87806672808507,7.5802530308207,6.84285414689134,10.0803877481511,7.7922446359152,8.63964425609414,7.89914694040909,7.29017085138976,8.23184851526574,9.55133631447792,7.20951798546676,7.8399611516926,7.5013395434477,6.92485778972214
"ETV1",9.56792341226876,11.462278763777,9.32015683952747,8.89985343502867,11.7999681436832,12.0880335440476,8.9418180600703,8.4755209188232,10.3075073126514,10.9465126801293,10.0161383209794,10.0514961744508,11.1890346859539,9.49078085471437,10.796680953014,11.1386788580916,9.93176425277209,9.1947982031849,10.2753847447945,9.25031194705064,10.4141530636061,9.39743642435134,9.29492295749839,9.99852411028154,10.6686522745476,11.3481617768636,10.2018287525027,10.1133281329461,10.4551533511043,10.1914719437962,11.6277734085528,9.028382817632,10.4321494670776,8.85730984097755,11.7907715257914,8.36469817057351,10.9018047854159,11.0208793653923,9.68216003445024,9.83063786625786,8.54414382164784,5.75305373509431,9.87805820421851,9.71209131900218,9.62219149415933,8.47830027565082,9.43864544222386,10.0350107941879,10.0729826615249,8.43599007599843,9.45278594500664,9.52330658037058,9.61498915567073,10.4073126954916,9.69938461772498,10.8754041388073,10.3116464541484,8.785389241459,10.2692269228236,10.3089507005674,10.4790959878632,9.81666618342093,10.4875800793265,10.6143436163919,8.52295365497536,10.2355980465389,3.44981969721412,9.92794420471652,10.2197540328584,8.99639994110385,11.0777041612882,7.66750762993015,9.40004898377472,10.3588878814897,9.79172575706797
"ETV4",6.72243336132438,8.26233127923519,8.22520843547221,7.01974217053575,9.60537417469031,9.88049425080553,8.50940799679334,9.98648283810058,5.69157120833415,9.2116702578561,7.66997834437162,8.10266882644034,8.9818020717885,9.43083831425809,9.19016230892641,6.48046737533982,7.26539062643594,7.21751827968499,8.1226690333844,9.1459752872359,9.86380431796629,9.5277972240394,8.04087733489185,7.57973447614159,9.29510690418724,8.16825268684871,6.72893906014565,9.44521194653574,6.49322139193781,9.35596598142441,8.35913854642746,1.79899847527986,7.39301107317065,8.51767974435673,8.34720631261311,6.57564406525885,7.62508639329144,5.40760147677019,4.83616826378567,6.20454885577046,4.43561936486967,8.36128601513831,6.10170350886504,5.52007254670925,8.93044358080788,8.13194870682424,9.78096875786229,8.37399405325498,7.90592299377693,1.6678057512215,7.87451809685949,8.7804644198677,9.1012853381194,9.69778762941592,8.87555663429121,9.51858606220878,10.1677995850729,6.63946970302747,8.65286008903393,8.51123107532214,8.87821014521526,3.59266450922282,5.30977865227353,5.93031698814168,10.0917129309205,8.27485747698615,8.42709962071404,5.82759367938406,6.15178736723384,7.37491156435758,9.44717908318663,6.45661084743153,9.62780791486099,9.87501801296549,1.81215765697278
"ETV5",8.94482578266083,8.17907577558584,9.4221408718177,9.79475637255114,10.8823114926469,10.9676368134352,8.59175245802209,8.5422899310359,11.1947343998012,10.179489852107,9.97773910733239,10.2441412523932,8.90347371110354,9.95325934891053,9.38164345373517,8.67029193421984,9.99422833971875,9.51672629807226,10.3756896505902,8.88582338993523,10.3389786731493,10.2684708669832,8.35381664655196,10.6847699468399,9.04096889884185,8.8686924049898,9.9650765730166,9.75494950055632,11.359470003049,9.76789086883591,8.72617358248436,9.43220742085508,7.2410079797256,9.25464533852294,11.713455661633,8.45627197605377,10.2739567821156,8.40006780408478,8.56735150535787,10.1381929753254,9.00100149662131,6.27814477983806,7.8992106449663,8.10503504743041,10.0086851514587,8.37430954439329,9.35301537069816,9.42249257094617,9.76922432083777,7.81755287072619,7.91404646104612,8.27427903253066,9.31120840749363,9.68025770485835,9.39406748568253,9.692139756748,9.84358934622292,8.52041703138371,9.42004174772289,9.89490440369165,9.883170706117,8.11622646527984,8.32418607609456,8.60166521699091,8.52666715777442,9.63105630046396,6.44981969721412,7.97837363155967,11.1196615611116,9.732709615713,8.75203366471505,9.04601925318388,9.97522098130307,10.4752302833679,7.42686750108799
"EVI5",9.74849565791058,8.94922446553834,9.36092644532977,9.84650979582981,8.53130918865551,9.04981422181713,9.09225044564013,9.89860364665807,8.88796842113765,9.78241889935756,9.46587522176062,9.63721342017527,10.0945700019505,10.0011540390148,10.0433209205971,9.32846428189477,9.63514724641392,9.70736624012428,9.47506581338401,10.0490135573488,9.46525494147602,9.16484823590901,9.95313444025018,9.47050540638683,9.80719908751325,10.0200017282648,9.22178335887838,9.50017840575366,8.84685834655251,9.54601768271863,9.86890505714337,9.70871511496715,10.3657037271749,10.4655421210216,7.90893975992261,9.39386907253537,8.60753941170973,8.93290476682363,8.16097886720615,8.91371422674047,9.11799436724877,8.99541457266335,9.73729208265617,9.64476829415857,9.58631445783074,9.36685373947424,8.06062278526557,10.3333520687576,9.37469247699357,10.6706207668286,10.844144447816,9.60869807160122,9.76516489606478,9.72881452503655,9.5620121229966,9.29858960208578,9.21122596300406,8.68516179372034,8.89354491967708,9.35000576883022,9.2123435756216,8.16252011755377,8.56709766573782,8.22706652003305,9.85525556475662,8.08811043421637,8.85921063335182,9.68135256134051,8.68917516929577,9.77918971756492,9.99831670625952,9.46990767004499,9.21277041558214,9.77349259389242,8.83007956497004
"EXO1",7.03228862391117,8.52929291490462,7.70501619014129,7.40016591473326,5.94118498281858,7.91810854260531,8.26028833753817,7.76985145514653,4.63017066367,8.64776937266278,6.86731511763874,7.33625945438165,9.08913611589982,8.89106458730319,9.72139282570978,5.96589420251006,6.85574638592732,6.42697164531393,7.89456296085356,8.9450625933099,7.70626304097981,5.86659913749115,7.99536267563948,5.86924109333657,9.18704715832979,8.97560760890632,6.39581275865343,9.37832006288057,7.10465610402016,8.84966042457825,8.09114215791759,2.17096725266682,7.46340040106205,8.18905699689536,7.4417239113974,6.09699046668404,5.33216511168369,7.45926359659268,5.12304941157383,5.96229901608883,2.74047394639809,7.41786954350468,8.29434858680744,6.70769954988503,7.93769331988726,6.06901745109779,8.32153713922499,7.48090925717149,8.18603091296967,1.6678057512215,7.40503281355827,9.7730848895021,8.3701020965472,9.79220323130803,8.16464147249155,8.68749339189163,7.82828209343507,6.78861314233328,5.62171139046327,6.48864778995502,7.67773527478749,8.25087599197462,7.34102958625797,7.65776642012703,7.90603438748254,7.55915334322396,7.77174779210148,8.42876640728647,5.50247445510263,6.91547994572028,8.98243366465287,0.701723345268064,7.09887944905416,8.09047772014005,7.89962049822312
